1285	po_submitted_no_delete	Заказ на покупку отправлен, поэтому его нельзя удалить.
1286	po_submitted_no_void	Заказ на поставку представлен таким образом, что его невозможно аннулировать.
1288	po_status_change_not_allowed	Изменение состояния заказа не допускается.
1289	po_approval_level_not_sufficient	Ваш уровень утверждения заказа на поставку недостаточен для внесения этого изменения.
1292	po_add_item	Добавить элемент
1293	po_remove_item	Убрать предмет
1296	tax_code	Налоговый код
1297	tax_rate_total	Ставка налога
1300	tax_rate	Ставка налога
1303	po_address	Адрес
1304	type_po_address	Тип
1307	po_address_type	Тип
1310	po	Заказ на покупку
1311	po_no	Заказ №.
1312	buyer_id	Покупатель
1313	buyer_name	Имя покупателя
1314	buyer_phone	Телефон
1315	po_date	Дата заказа на поставку
1316	vendor_addr	Адрес продавца.
1317	vendor_contact_id	Контакт поставщика
1318	vendor_contact_phone	Телефон
1319	shipping_addr_id	Адрес доставки.
1320	billing_addr_id	Платежный адрес.
1321	po_item_total	Всего позиций
1322	tax_charge	Налог
1323	total_charge	Общий
1324	po_comment	Комментарий
1325	po_next_user	Следующий назначен
1326	po_next_note	Примечание к заданию
1329	po_item	Элементы
1330	line_no	Линия
1331	in_id	Элемент
1332	qty_received	Кол-во получено
1335	po_status_log	Журнал состояния
1339	po_status	Состояние
1340	po_status_new	Новый
1341	po_status_pre	Предварительно одобрен
1342	po_status_approved	Одобренный
1343	po_status_voided	аннулирован
1344	po_status_submitted	Поданный
1345	po_status_acked	Подтверждено
1348	po_state	Состояние
1349	po_state_open	Открыть
1350	po_state_reopen	Открыть заново
1351	po_state_closed	Закрыто
1354	po_approval_level	утверждение заказа
1355	po_level_none	Нет одобрения
1356	po_level_1	Уровень 1
1357	po_level_2	Уровень 2
1358	po_level_3	Уровень 3
1359	po_level_4	Уровень 4
1361	po_level_unlimited	Безлимитный
1362	po_level_amount	Всего заказов
1365	po_addr_type	Тип
1366	pat_billing	Биллинг
1367	pat_shipping	Перевозки
1368	pat_both	Оба
1371	shipping_type	Тип доставки
1372	shipping_ground	Земля
1373	shipping_express	Выражать
1376	shipping_term	Условия доставки
1377	shipping_fobo	FOB происхождения
1378	shipping_fobd	FOB пункт назначения
1381	payment_term	Условия оплаты
1382	payment_net30	Чистая 30
1383	payment_CBS	Наличными перед отправкой
1388	rcm_failure_list	Список отказов
1390	rcm_view_part	Посмотреть часть
1392	tab_rcm_main	Основной
1393	tab_rcm_action	Действие
1394	tab_rcm_consequence	Последствие
1397	rcm_failure	Отказ
1398	failure	Отказ
1399	is_evident	очевидный
1400	failure_description	Описание
1403	rcm_action	Действие
1404	action	Действие
1405	cause	Причина
1406	action_description	Описание
1409	rcm_action_part	Часть
1412	rcm_consequence	Последствие
1413	consequence	Последствие
1414	consequence_description	Описание
1417	rcm_function	Функция
1418	fn_name	Функция
1419	function_description	Описание
1422	rcm_template	RCM шаблон
1423	template	RCM шаблон
1426	rcm_consequence_type	Тип
1428	rct_safety	Безопасность
1429	rct_environment	экзогенный
1430	rct_operation	Оперативный
1431	rct_economic	Экономичный
1434	rcm_cause_type	Тип причины
1436	rcs_mechanical	Механический
1437	rcs_electrical	Электрический
1438	rcs_other	Другой
1441	rcm_pm_policy	PM Политика
1443	rpp_rtf	Неудачный запуск
1444	rpp_pm	PM
1446	asset_failure	Отказ
1447	failure	Отказ
1449	asset_action	Действие
1450	action	Действие
1455	tab_req_main	Основной
1456	tab_req_item	Предметы
1458	req_reopen_req	Открыть заново
1459	req_view_status_log	Журнал состояния
1461	requisition_list	Список заявок
1463	sec_requisition_codes	Коды
1464	sec_requisition_cost	Расходы
1466	req_reopen_not_closed	Состояние - заявка не закрыта. Ее нельзя открыть повторно.
1467	req_closed_no_edit	Заявка закрыта. Вам необходимо снова открыть его для редактирования.
1468	req_item_on_po_no_deletion	Этот товар находится на PO. Его нельзя удалить.
1469	req_on_po_no_void	Эта заявка находится на PO, поэтому ее нельзя аннулировать.
1471	req_item_on_po_no_change	Товар находится в PO, поэтому изменение не допускается.
1473	req_status_change_not_allowed	Изменение состояния заявки не допускается.
1474	req_approval_level_not_sufficient	Ваш уровень одобрения заявки недостаточен для внесения этого изменения.
1477	requisition	Заявка
1479	form_req_edit	Редактировать заявку
1481	req_no	Запрос №
1482	request_user_id	Запрошенный Пользователь
1483	request_time	Запрошенное время
1484	req_total	Итого потребности
1485	due_date	Срок оплаты
1486	req_next_user	Следующий назначен
1487	req_next_note	Примечание к заданию
1488	req_description	Описание
1491	req_status_log	Журнал состояния
1493	from_state_id	Из состояния
1494	to_state_id	В состояние
1497	req_item	Требуемые элементы
1501	req_approval_level	Требуемое одобрение
1502	req_level_none	Нет одобрения
1503	req_level_1	Уровень 1
1504	req_level_2	Уровень 2
1505	req_level_3	Уровень 3
1506	req_level_4	Уровень 4
1508	req_level_unlimited	Безлимитный
1509	req_level_amount	Итого потребности
1512	req_priority	Приоритет
1513	reqp_emergency	Чрезвычайная ситуация
1514	reqp_safety	Безопасность
1515	reqp_operation	Операция
1516	reqp_other	Другой
1519	req_status	Состояние
1520	req_status_new	Новый
1521	req_status_open	Открыть
1522	req_status_pre	Предварительно одобрен
1523	req_status_approved	Одобренный
1524	req_status_voided	аннулирован
1527	req_state	Состояние
1528	req_state_open	Открыть
1529	req_state_reopen	Открыть заново
1530	req_state_closed	Закрыто
1533	req_source	Источник
1534	req_source_auto	Автоматическое изменение порядка
1535	req_source_wo	заказ на работу
1536	req_source_other	Другой
1539	req_on_po	Запрос на PO
1540	req_on_po_none	Никто
1541	req_on_po_partly	Частично на PO
1542	req_on_po_all	Все на PO
1547	err_sched_max_days	Диапазон расписания превышает {0} дней. Используйте диапазон меньше максимального.
1549	sched_by	Расписание по
1550	sched_by_user	Расписание по пользователю
1551	sched_by_team	Расписание по команде
1554	shift	Сдвиг
1555	total_hours	Все часы
1556	sched_hours	Часы по расписанию
1557	other_hours	Другие часы
1559	shift_1	Смена 1 (8:00–17:00)
1560	shift_2	Смена 2 (18:00 - 3:00)
1563	sched_shutdown	График отключения
1566	sched_user	Расписание пользователя
1568	sched_date	Дата
1569	hours_to_sched	Часы по расписанию
1570	hours_sched	Запланированное
1572	sched_vt_by_user	Расписание по пользователю
1573	sched_vt_by_team	Расписание по команде
1578	tab_training_main	Основной
1579	tab_training_user	Пользователь
1581	training_list	Список тренировок
1582	training_codes	Коды
1585	training	Обучение
1586	instructor_user_id	Пользователь-инструктор
1587	instructor_contact_id	Контакты инструктора
1588	training_description	Описание
1591	training_user	Обучение пользователя
1594	training_status	Состояние
1597	training_certificate	Сертификат
1598	certificate	Сертификат
1599	days_valid	Дни действительны
1600	certificate_description	Описание
1603	training_course_type	Тип курса
1604	course_type	Тип
1607	training_course	Курс
1608	course	Курс
1609	course_description	Описание
1612	training_status	Состояние
1613	trns_complete	Завершено
1614	trns_incomplete	Незавершено
1615	trns_failed	Неуспешно
1621	wo_material_not_zero_nodel	Эта запись содержит информацию об использовании. Его нельзя удалить.
1622	form_wo_edit	Редактирование заказа
1623	wo_closed_no_edit	Заказ на работу закрыт. Чтобы отредактировать рабочий заказ, необходимо повторно открыть его.
1624	wo_reopen_not_closed	Заказ на работу не закрыт. Его нельзя открыть повторно.
1626	tab_wo_main	Основной
1627	tab_wo_instruction	Инструкция
1628	tab_wo_step	Шаги
1629	tab_wo_labor	Труд
1630	tab_wo_part	Часть
1631	tab_wo_tool	Инструмент
1632	tab_wo_downtime	Время простоя
1633	tab_wo_meter	Метр
1634	tab_wo_misc	Разное
1635	tab_wo_comment	Комментарии
1636	tab_wo_document	Документ
1637	tab_wo_status	Состояние
1639	sec_wo_failure	Отказ
1640	sec_wo_origin	Происхождение
1641	sec_wo_assignment	Назначение
1642	sec_wo_schedule	Расписание
1643	sec_wo_completion	Завершение
1644	sec_wo_accept	Принятие
1645	sec_wo_codes	Коды
1646	sec_wo_cost	Расходы
1647	sec_wo_downtime	Время простоя
1649	wo_downtime	Время простоя
1651	wo_req	Запрос на работу
1652	wo_new_wo	Новый
1653	wo_new_req	Новый запрос
1654	wo_new_no_pm	Новый заказ на работу
1655	wo_new_pm	Новое от PM
1656	wo_mine	Мои заказы
1657	wo_all	Список заказов
1659	wo_open_forms	Открыть
1660	wo_reopen_wo	Повторно открыть заказ на работу
1661	wo_view_status_log	Журнал состояния
1662	wo_my_assignment	Мое задание
1663	wo_my_request	Мой запрос
1664	wo_my_team	Мое командное задание
1667	wo_part_new	Новый
1668	wo_part_add	Добавить деталь
1669	wo_part_return	Возвратная часть
1671	wo_tool_new	Новый
1672	wo_tool_add	Добавить инструмент
1673	wo_tool_return	Возвратный инструмент
1675	wo_tool_checkout	Проверочный инструмент
1677	wo_meter_new	Новый
1678	wo_meter_add	Добавить чтение
1679	wo_meter_history	Просмотр показаний
1682	wo_category	Категория работы
1683	woc_emergency	Чрезвычайная ситуация (поломка)
1684	woc_corrective	Корректирующий
1685	woc_predictive	Прогнозирующий
1686	woc_preventive	Профилактический
1687	woc_detective	Обнаруживаемый
1690	wo_priority	Приоритет работы
1691	wop_p1	Угрозы безопасности
1692	wop_p2	Безопасность имеет значение
1693	wop_p3	Простой производства
1694	wop_p4	Обычное обслуживание
1695	wop_p5	Проект
1698	wo_resolution	Разрешение
1699	wor_open	Открыть
1700	wor_resolved	Решено
1701	wor_donotfix	Не исправлять
1702	wor_delayed	Отложенный
1703	wor_duplicate	Дублировать
1706	wo_status	Состояние
1707	wos_new	Новый
1708	wos_open	Открыть
1709	wos_scheduled	Запланированное
1710	wos_wfm	Ждите материала
1711	wos_inprogress	В ходе выполнения
1712	wos_complete	Завершенный
1713	wos_reopen	Открыть заново
1714	wos_accepted	Принято
1715	wos_closed	Закрыто
1718	wo_origin	Происхождение
1719	woo_request	Тревожный вызов
1720	woo_pm	PM
1721	woo_rework	Переработка
1722	woo_other	Другой
1725	wo_time_type	Тип времени
1726	wott_work	Работа
1727	wott_travel	Путешествовать
1728	wott_wfp	Ждите запчастей
1729	wott_other	Другой
1732	downtime_type	Время простоя
1733	wodt_planned	Планируется
1734	wodt_emergency	Чрезвычайная ситуация
1735	wodt_site	Закрытие сайта
1738	wo_gen_status	Состояние
1739	wgn_started	Начал
1740	wgn_failed	Неуспешный
1741	wgn_complete	Завершенный
1744	wo_generation	WO журнал генерации
1745	wo_count	Сгенерировано
1746	to_date	Создано для
1747	wogen_status	Состояние
1748	wogen_start_time	Время начала
1749	wogen_end_time	Время окончания
1750	wogen_user_id	Имя пользователя
1753	wo_pm_select	Выберите PM
1755	wps_asset	PM по активу
1756	wps_any	Любой PM
1759	craft	Ремесло
1760	craft_list	Ремесло
1762	rate	Ставка
1763	ot_factor	O.T. фактор
1766	workorder	Порядок работы
1767	wo_no	WO №
1768	wo_description	Описание
1769	asset_note	Примечание об активе
1770	orig_contact_id	Запрошен контакт
1771	orig_user_id	Пользователь запросил
1772	orig_time	Запрошенное время
1773	time_needed	Необходимое время
1774	assigned_team_id	Команда назначена
1775	assigned_to_id	Назначено
1776	assigned_by_id	Назначено
1777	assigned_time	Назначенное время
1779	rework_wo_id	Переделки WO №
1780	parent_wo_id	Родитель WO №
1781	duplicate_wo_id	Дубликат WO №
1783	planned_start_time	Планирование начато
1784	sched_start_time	Начало по расписанию
1785	sched_start_shift_id	Сдвиг, чтобы начать
1786	actual_start_time	Время началось
1787	actual_start_shift_id	Смена началась
1789	planned_finish_time	Планируемое окончание
1790	sched_finish_time	Запланированное окончание
1791	sched_finish_shift_id	Сдвиг окончания
1792	actual_finish_time	Время закончилось
1793	actual_finish_shift_id	Смена закончена
1794	finish_by_id	Закончено
1795	finish_note	примечание Завершения
1797	accepted_by_id	Принят
1798	accepted_time	Время принято
1799	accept_note	Принять заметку
1801	close_by_id	Закрыто
1802	close_time	Время закрыто
1804	planned_labor_hours	Запланированные часы
1805	sched_labor_hours	Запланированные часы
1806	actual_labor_hours	Фактические часы
1808	labor_cost	Труд
1809	material_cost	Материал
1810	total_cost	Общий
1812	planned_downtime_hours	Планируемый простой
1813	actual_downtime_hours	Фактическое время простоя
1815	modified_id	Модифицирован
1816	created_id	Сделано
1817	modified_time	Последнее изменение
1818	created_time	Время создания
1821	wo_step	Этапы работы
1822	seq	Последовательность №
1823	completed	Завершенный
1824	completed_by_id	Завершено
1825	completed_time	Время завершено
1826	step_description	Описание
1829	wo_safety	Примечания по безопасности
1830	followed	Следующий
1831	followed_by_id	Со следующим
1832	safety_description	Описание
1835	wo_doc	Документы
1838	wo_attachment	Вложения
1839	file_url	Файл
1842	wo_comment	Комментарии
1843	comment	Комментарий
1846	wo_status_audit	История состояний
1849	wo_labor	Труд
1850	staff_id	Персонал
1851	hours	Часы
1852	ot_hours	O.T. часы
1853	line_cost	Стоимость линии
1856	wo_tool	Инструмент
1857	tool_in_id	инструмент №
1858	qty_checkout	Проверено
1859	qty_return	Вернулся
1862	wo_part	Часть
1863	part_in_id	деталь №
1864	qty_used	Кол-во использованного
1867	wo_meter	Измерение
1868	reading	Чтение
1871	wo_planned_labor	Плановый труд
1874	wo_planned_tool	Планируемый инструмент
1877	wo_planned_part	Планируемая часть
1880	wo_planned_downtime	Планируемый простой
1883	wo_sched_labor	Запланированный труд
1886	wo_status_log	Журнал состояния
1887	to_status_id	К состоянию
1888	from_status_id	Из состояния
1889	changed_by_id	Изменено
1892	wo_vt_new_pm	Новое от PM
1894	wo_vt_part_checkout	Проверка детали
1895	wo_vt_part_return	Возврат части
1900	group_module_list	Групповые модули
1902	vt_module_list	Модули
1903	module	Модуль
1905	vt_form_list	Формы
1906	form	Форма
1907	table_id	Таблица
1908	table_name	Имя таблицы
1910	vt_table_list	Список таблиц
1911	vt_dropdown_list	Выпадающий список
1914	vt_field	Поле таблицы
1915	field_name	Имя поля
1916	field_type	Тип
1917	field_label	Этикетка
1918	field_length	Длина
1919	required	Необходимый
1920	lookup	Искать
1923	vt_field_type	Тип поля
1924	vt_field_varchar	Varchar (требуется длина)
1925	vt_field_text	Text (длинное текстовое поле)
1926	vt_field_guid	Guid (Varchar (36))
1927	vt_field_boolean	Boolean
1928	vt_field_tinyint	Tinyint
1929	vt_field_integer	Integer
1930	vt_field_double	Double
1931	vt_field_date	Date
1932	vt_field_datetime	Datetime
1933	vt_field_sys_currency	Системная валюта
1934	vt_field_currency	Другая валюта
1937	vt_dropdown_use	Падать
1938	dropdown_name	Падать
1939	label	Label
1940	dropdown_fixed	Fixed
1943	vt_label	Label
1944	label_id	Label Id
1949	key_customize	Настроить
1952	recycle_bin	Корзина
1953	rb_desc	Описание
